"provider","channel_type","model","example","status","reference","next_action"
"aiproxy","21","gpt-audio-mini-2025-12-15","chat","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/chat/subresources/completions/methods/create","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-daybreak-blue-latest","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"aiproxy","21","gpt-daybreak-red-latest","unverified","no-reviewed-example","","Determine actual channel contract and pricing unit before adding a reviewed example or implementation."
"aiproxy","21","gpt-image-1","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-image-1-mini","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-image-1.5","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-image-1.5-2025-12-16","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-image-2","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-image-2-2026-04-21","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-image-2.5-flare","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-image-2.5-flare-2026-09-08","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-image-2.5-sunburst","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-image-2.5-sunburst-2026-09-08","image","existing-example-not-requalified","https://developers.openai.com/api/reference/resources/images/methods/generate","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-live-transcribe","transcription","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/speech-to-text","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-realtime","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-realtime-1.5","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-realtime-2","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-realtime-2.1","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-realtime-2.1-mini","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-realtime-2025-08-28","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-realtime-mini","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-realtime-mini-2025-12-15","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-realtime-translate","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-realtime-whisper","realtime","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/voice-websockets","Retain existing behavior; example presence is not live endpoint or billing qualification."
"aiproxy","21","gpt-transcribe","transcription","existing-example-not-requalified","https://developers.openai.com/api/docs/guides/speech-to-text","Retain existing behavior; example presence is not live endpoint or billing qualification."
